336702,1002902
336709,1002902
336717,1002902
336719,1002902
336722,1002902
336724,1002902
336732,1002902
336734,1002902
336736,1002902
336750,1002902
201953,1006207
201954,1006207
201957,1006207
201966,1006207
201974,1006207
201978,1006207
201986,1006207
201994,1006207
201995,1006207
202000,1006207
162004,1006245
162007,1006245
162012,1006245
162017,1006245
162020,1006245
162024,1006245
162025,1006245
162028,1006245
162038,1006245
162042,1006245
220354,1006336
220366,1006336
220371,1006336
220372,1006336
220373,1006336
220377,1006336
220384,1006336
220386,1006336
220392,1006336
220400,1006336
145452,1007287
145454,1007287
145455,1007287
145463,1007287
145464,1007287
145469,1007287
145473,1007287
145489,1007287
145497,1007287
145500,1007287
166502,1008920
166509,1008920
166512,1008920
166526,1008920
166527,1008920
166537,1008920
166538,1008920
166544,1008920
166546,1008920
166549,1008920
188503,1009223
188505,1009223
188508,1009223
188509,1009223
188516,1009223
188517,1009223
188523,1009223
188541,1009223
188546,1009223
188549,1009223
19006,1009340
19012,1009340
19016,1009340
19026,1009340
19028,1009340
19033,1009340
19036,1009340
19044,1009340
19045,1009340
19050,1009340
382804,1010703
382811,1010703
382813,1010703
382814,1010703
382827,1010703
382831,1010703
382832,1010703
382834,1010703
382839,1010703
382842,1010703
32156,4537661
32160,4537661
32162,4537661
32173,4537661
32177,4537661
32178,4537661
32179,4537661
32180,4537661
32183,4537661
32192,4537661
329655,5314810
329656,5314810
329669,5314810
329673,5314810
329674,5314810
329680,5314810
329683,5314810
329688,5314810
329690,5314810
329695,5314810
373058,6618823
373060,6618823
373070,6618823
373073,6618823
373077,6618823
373086,6618823
373087,6618823
373089,6618823
373092,6618823
373100,6618823
154651,8404599
154656,8404599
154677,8404599
154678,8404599
154680,8404599
154684,8404599
154688,8404599
154693,8404599
154694,8404599
154696,8404599
245053,8635306
245074,8635306
245083,8635306
245084,8635306
245091,8635306
245093,8635306
245095,8635306
245096,8635306
245097,8635306
245099,8635306
40305,8977273
40308,8977273
40309,8977273
40322,8977273
40329,8977273
40330,8977273
40336,8977273
40337,8977273
40339,8977273
40342,8977273
314104,9384552
314114,9384552
314120,9384552
314123,9384552
314125,9384552
314127,9384552
314132,9384552
314133,9384552
314136,9384552
314144,9384552
174654,9562805
174658,9562805
174659,9562805
174661,9562805
174668,9562805
174674,9562805
174675,9562805
174681,9562805
174683,9562805
174690,9562805
263955,9569293
263956,9569293
263957,9569293
263958,9569293
263968,9569293
263974,9569293
263978,9569293
263980,9569293
263982,9569293
263999,9569293
