382606,6903498
382608,6903498
382609,6903498
382617,6903498
382621,6903498
382629,6903498
382630,6903498
382636,6903498
382637,6903498
382641,6903498
49502,7038680
49503,7038680
49509,7038680
49510,7038680
49525,7038680
49534,7038680
49540,7038680
49541,7038680
49544,7038680
49548,7038680
151104,7235018
151105,7235018
151111,7235018
151115,7235018
151119,7235018
151127,7235018
151128,7235018
151138,7235018
151145,7235018
151149,7235018
354658,7350260
354662,7350260
354663,7350260
354673,7350260
354677,7350260
354678,7350260
354679,7350260
354686,7350260
354696,7350260
354697,7350260
183352,7382976
183355,7382976
183362,7382976
183376,7382976
183377,7382976
183382,7382976
183386,7382976
183387,7382976
183388,7382976
183399,7382976
28357,8023527
28359,8023527
28360,8023527
28367,8023527
28375,8023527
28381,8023527
28382,8023527
28387,8023527
28389,8023527
28394,8023527
88101,8300951
88106,8300951
88108,8300951
88112,8300951
88113,8300951
88115,8300951
88126,8300951
88130,8300951
88143,8300951
88149,8300951
40401,8416786
40403,8416786
40407,8416786
40408,8416786
40410,8416786
40414,8416786
40418,8416786
40420,8416786
40425,8416786
40431,8416786
311504,8610435
311510,8610435
311514,8610435
311518,8610435
311519,8610435
311539,8610435
311542,8610435
311543,8610435
311545,8610435
311550,8610435
86052,8712154
86056,8712154
86061,8712154
86066,8712154
86067,8712154
86077,8712154
86084,8712154
86090,8712154
86092,8712154
86093,8712154
210152,8915550
210154,8915550
210159,8915550
210173,8915550
210174,8915550
210175,8915550
210179,8915550
210182,8915550
210184,8915550
210189,8915550
215054,9004164
215056,9004164
215058,9004164
215063,9004164
215064,9004164
215065,9004164
215067,9004164
215068,9004164
215071,9004164
215075,9004164
18701,9016923
18703,9016923
18711,9016923
18714,9016923
18722,9016923
18723,9016923
18727,9016923
18730,9016923
18735,9016923
18744,9016923
32808,9020417
32813,9020417
32817,9020417
32820,9020417
32822,9020417
32830,9020417
32834,9020417
32845,9020417
32848,9020417
32849,9020417
33601,9020429
33602,9020429
33614,9020429
33616,9020429
33621,9020429
33625,9020429
33626,9020429
33629,9020429
33635,9020429
33641,9020429
36152,9046564
36161,9046564
36165,9046564
36169,9046564
36181,9046564
36193,9046564
36194,9046564
36195,9046564
36197,9046564
36198,9046564
182101,9053191
182102,9053191
182105,9053191
182111,9053191
182113,9053191
182121,9053191
182127,9053191
182140,9053191
182141,9053191
182150,9053191
149902,9053218
149915,9053218
149924,9053218
149926,9053218
149927,9053218
149929,9053218
149937,9053218
149944,9053218
149946,9053218
149947,9053218
141056,9053220
141060,9053220
141061,9053220
141065,9053220
141078,9053220
141079,9053220
141085,9053220
141087,9053220
141098,9053220
141100,9053220
204957,9105138
204962,9105138
204974,9105138
204975,9105138
204987,9105138
204989,9105138
204991,9105138
204997,9105138
204998,9105138
205000,9105138
79952,9114751
79963,9114751
79969,9114751
79971,9114751
79974,9114751
79979,9114751
79986,9114751
79992,9114751
79994,9114751
79997,9114751
379256,9125231
379259,9125231
379260,9125231
379265,9125231
379271,9125231
379272,9125231
379273,9125231
379277,9125231
379295,9125231
379300,9125231
398156,9140841
398159,9140841
398169,9140841
398181,9140841
398183,9140841
398191,9140841
398193,9140841
398194,9140841
398197,9140841
398199,9140841
359851,9141405
359854,9141405
359865,9141405
359866,9141405
359867,9141405
359872,9141405
359877,9141405
359878,9141405
359888,9141405
359892,9141405
333752,9147746
333756,9147746
333764,9147746
333765,9147746
333771,9147746
333776,9147746
333781,9147746
333782,9147746
333784,9147746
333786,9147746
268002,9148582
268006,9148582
268011,9148582
268028,9148582
268030,9148582
268033,9148582
268038,9148582
