95055,7015274
95057,7015274
95079,7015274
95087,7015274
95093,7015274
95094,7015274
95095,7015274
95096,7015274
95098,7015274
95099,7015274
284251,7361207
284252,7361207
284255,7361207
284259,7361207
284263,7361207
284264,7361207
284265,7361207
284267,7361207
284269,7361207
284272,7361207
158705,7361221
158714,7361221
158718,7361221
158729,7361221
158731,7361221
158734,7361221
158744,7361221
158746,7361221
158748,7361221
158750,7361221
98809,7502930
98813,7502930
98815,7502930
98818,7502930
98825,7502930
98826,7502930
98831,7502930
98837,7502930
98839,7502930
98843,7502930
82151,7614381
82153,7614381
82157,7614381
82166,7614381
82170,7614381
82180,7614381
82187,7614381
82193,7614381
82194,7614381
82199,7614381
132305,7705398
132307,7705398
132310,7705398
132311,7705398
132313,7705398
132321,7705398
132333,7705398
132334,7705398
132335,7705398
132345,7705398
151006,7705415
151019,7705415
151027,7705415
151028,7705415
151030,7705415
151035,7705415
151039,7705415
151042,7705415
151045,7705415
151048,7705415
354302,7706938
354311,7706938
354313,7706938
354318,7706938
354320,7706938
354322,7706938
354331,7706938
354335,7706938
354338,7706938
354347,7706938
329255,7706940
329262,7706940
329265,7706940
329267,7706940
329272,7706940
329278,7706940
329290,7706940
329298,7706940
329299,7706940
329300,7706940
235152,7714325
235153,7714325
235155,7714325
235164,7714325
235169,7714325
235172,7714325
235184,7714325
235194,7714325
235197,7714325
235199,7714325
283851,7718034
283859,7718034
283861,7718034
283866,7718034
283868,7718034
283870,7718034
283871,7718034
283881,7718034
283889,7718034
283893,7718034
111202,7718620
111203,7718620
111204,7718620
111213,7718620
111214,7718620
111215,7718620
111216,7718620
111218,7718620
111241,7718620
111248,7718620
372253,7718644
372255,7718644
372258,7718644
372260,7718644
372279,7718644
372281,7718644
372282,7718644
372290,7718644
372292,7718644
372300,7718644
251655,7816824
251659,7816824
251660,7816824
251666,7816824
251667,7816824
251670,7816824
251673,7816824
251679,7816824
251680,7816824
251681,7816824
235010,7820930
235011,7820930
235012,7820930
235017,7820930
235018,7820930
235023,7820930
235025,7820930
235034,7820930
235047,7820930
235049,7820930
94806,7820954
94809,7820954
94810,7820954
94815,7820954
94817,7820954
94826,7820954
94841,7820954
94845,7820954
94846,7820954
94847,7820954
276505,7820966
276506,7820966
276510,7820966
276514,7820966
276519,7820966
276527,7820966
276529,7820966
276541,7820966
276546,7820966
276548,7820966
187909,7905924
187910,7905924
187914,7905924
187922,7905924
187925,7905924
187931,7905924
187935,7905924
187937,7905924
187940,7905924
187941,7905924
296951,7909592
296958,7909592
296965,7909592
296966,7909592
296973,7909592
296984,7909592
296988,7909592
296991,7909592
296995,7909592
297000,7909592
345003,8024909
345005,8024909
345006,8024909
345007,8024909
345014,8024909
345017,8024909
345019,8024909
345032,8024909
345041,8024909
345049,8024909
68958,8103406
68965,8103406
68970,8103406
68975,8103406
68987,8103406
68989,8103406
68992,8103406
68995,8103406
68997,8103406
68998,8103406
187853,8119716
187856,8119716
187859,8119716
187860,8119716
187863,8119716
187870,8119716
187883,8119716
187884,8119716
187894,8119716
187898,8119716
283454,8124400
283461,8124400
283464,8124400
283471,8124400
283472,8124400
283477,8124400
283480,8124400
283481,8124400
283488,8124400
283493,8124400
224605,8201703
224611,8201703
224613,8201703
224620,8201703
224624,8201703
224629,8201703
224631,8201703
224636,8201703
224643,8201703
224644,8201703
169910,8204468
169916,8204468
169920,8204468
169928,8204468
169932,8204468
169935,8204468
169944,8204468
169946,8204468
169948,8204468
169950,8204468
96953,8204626
96955,8204626
96961,8204626
96962,8204626
96967,8204626
96976,8204626
96987,8204626
96988,8204626
96989,8204626
96996,8204626
234753,8208270
234754,8208270
234755,8208270
