297802,5062352
297803,5062352
297804,5062352
297805,5062352
297806,5062352
297808,5062352
297809,5062352
297810,5062352
297811,5062352
297812,5062352
297814,5062352
297815,5062352
297816,5062352
297817,5062352
297818,5062352
297820,5062352
297821,5062352
297823,5062352
297824,5062352
297825,5062352
297827,5062352
297828,5062352
297829,5062352
297830,5062352
297833,5062352
297834,5062352
297835,5062352
297836,5062352
297838,5062352
297839,5062352
297840,5062352
297842,5062352
297843,5062352
297844,5062352
297845,5062352
297846,5062352
297847,5062352
297848,5062352
297849,5062352
297850,5062352
291003,5067168
291004,5067168
291005,5067168
291006,5067168
291009,5067168
291010,5067168
291011,5067168
291012,5067168
291013,5067168
291014,5067168
291016,5067168
291018,5067168
291019,5067168
291020,5067168
291022,5067168
291023,5067168
291024,5067168
291025,5067168
291026,5067168
291027,5067168
291028,5067168
291031,5067168
291032,5067168
291033,5067168
291034,5067168
291036,5067168
291037,5067168
291038,5067168
291039,5067168
291040,5067168
291041,5067168
291042,5067168
291043,5067168
291044,5067168
291045,5067168
291046,5067168
291047,5067168
291048,5067168
291049,5067168
291050,5067168
36702,5153462
36703,5153462
36704,5153462
36705,5153462
36706,5153462
36707,5153462
36708,5153462
36710,5153462
36713,5153462
36714,5153462
36715,5153462
36716,5153462
36717,5153462
36718,5153462
36719,5153462
36721,5153462
36723,5153462
36724,5153462
36725,5153462
36727,5153462
36728,5153462
36731,5153462
36732,5153462
36734,5153462
36735,5153462
36736,5153462
36737,5153462
36738,5153462
36739,5153462
36740,5153462
36741,5153462
36742,5153462
36743,5153462
36744,5153462
36745,5153462
36746,5153462
36747,5153462
36748,5153462
36749,5153462
36750,5153462
206401,5419244
206402,5419244
206403,5419244
206405,5419244
206406,5419244
206407,5419244
206408,5419244
206409,5419244
206410,5419244
206412,5419244
206413,5419244
206414,5419244
206415,5419244
206417,5419244
206418,5419244
206421,5419244
206422,5419244
206423,5419244
206424,5419244
206425,5419244
206426,5419244
206427,5419244
206428,5419244
206429,5419244
206430,5419244
206432,5419244
206434,5419244
206435,5419244
206436,5419244
206437,5419244
206438,5419244
206439,5419244
206440,5419244
206442,5419244
206444,5419244
206445,5419244
206447,5419244
206448,5419244
206449,5419244
206450,5419244
25203,5422112
25204,5422112
25205,5422112
25206,5422112
25207,5422112
25208,5422112
25209,5422112
25210,5422112
25211,5422112
25212,5422112
25213,5422112
25214,5422112
25217,5422112
25218,5422112
25219,5422112
25220,5422112
25221,5422112
25222,5422112
25224,5422112
25225,5422112
25226,5422112
25227,5422112
25228,5422112
25230,5422112
25231,5422112
25232,5422112
25233,5422112
25236,5422112
25237,5422112
25238,5422112
25239,5422112
25240,5422112
25241,5422112
25242,5422112
25243,5422112
25244,5422112
25245,5422112
25246,5422112
25247,5422112
25248,5422112
56352,6519302
56353,6519302
56354,6519302
56355,6519302
56356,6519302
56357,6519302
56358,6519302
56359,6519302
56362,6519302
56364,6519302
56366,6519302
56368,6519302
56369,6519302
56370,6519302
56371,6519302
56372,6519302
56373,6519302
56374,6519302
56376,6519302
56377,6519302
56378,6519302
56379,6519302
56380,6519302
56381,6519302
56382,6519302
56383,6519302
56384,6519302
56385,6519302
56386,6519302
56387,6519302
56388,6519302
56390,6519302
56391,6519302
56392,6519302
56394,6519302
56395,6519302
56397,6519302
56398,6519302
56399,6519302
56400,6519302
354753,6611150
354754,6611150
354755,6611150
354756,6611150
354759,6611150
354760,6611150
354762,6611150
354763,6611150
354765,6611150
354766,6611150
354767,6611150
354768,6611150
354769,6611150
354772,6611150
354774,6611150
354775,6611150
354776,6611150
354777,6611150
354778,6611150
354779,6611150
354780,6611150
354781,6611150
354782,6611150
354783,6611150
354784,6611150
354785,6611150
354786,6611150
354787,6611150
354788,6611150
354789,6611150
354790,6611150
354791,6611150
354792,6611150
354793,6611150
354794,6611150
354795,6611150
354796,6611150
354798,6611150
354799,6611150
354800,6611150
201801,6614853
201803,6614853
201805,6614853
201808,6614853
201809,6614853
201811,6614853
201812,6614853
201813,6614853
201814,6614853
201815,6614853
201817,6614853
201818,6614853
201819,6614853
201820,6614853
201821,6614853
201822,6614853
201823,6614853
201824,6614853
201825,6614853
201826,6614853
201827,6614853
201828,6614853
201829,6614853
201830,6614853
201832,6614853
201833,6614853
201834,6614853
201835,6614853
201836,6614853
201837,6614853
201838,6614853
201840,6614853
201841,6614853
201842,6614853
201843,6614853
201844,6614853
201846,6614853
201848,6614853
201849,6614853
201850,6614853
305301,6614891
305302,6614891
305303,6614891
305304,6614891
305305,6614891
305306,6614891
305307,6614891
305308,6614891
305309,6614891
305311,6614891
305313,6614891
305314,6614891
305315,6614891
305316,6614891
305317,6614891
305318,6614891
305319,6614891
305320,6614891
305321,6614891
305322,6614891
305323,6614891
305324,6614891
305329,6614891
305330,6614891
305331,6614891
305332,6614891
305334,6614891
305335,6614891
305336,6614891
305337,6614891
305338,6614891
305339,6614891
305340,6614891
305343,6614891
305344,6614891
305346,6614891
305347,6614891
305348,6614891
305349,6614891
305350,6614891
284451,6729880
284452,6729880
284454,6729880
284455,6729880
284456,6729880
284457,6729880
284458,6729880
284459,6729880
284460,6729880
